uWwMeasureID,sampleID,labID,assayMethodID,instrumentID,reporterID,analysisDate,reportDate,fractionAnalyzed,type,typeOther,unit,unitOther,index,value,qualityFlag,CF,ESV,notes,Unnamed: 19,Unnamed: 20,Unnamed: 21
8940_Sample 0C_August-18-22_nPMMoV_2_2022-08-18,Sample 0C_August-18-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,2.0,3281.735,,,,,,,
8941_Sample 2C_August-18-22_covN1_1_2022-08-18,Sample 2C_August-18-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,1.0,10.473,,,,,,,
8942_Sample 2C_August-18-22_covN1_2_2022-08-18,Sample 2C_August-18-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,2.0,14.249,,,,,,,
8943_Sample 2C_August-18-22_covN2_1_2022-08-18,Sample 2C_August-18-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,1.0,31.041,,,,,,,
8944_Sample 2C_August-18-22_covN2_2_2022-08-18,Sample 2C_August-18-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,2.0,15.363,,,,,,,
8945_Sample 2C_August-18-22_nPMMoV_1_2022-08-18,Sample 2C_August-18-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,1.0,1927.706,,,,,,,
8946_Sample 2C_August-18-22_nPMMoV_2_2022-08-18,Sample 2C_August-18-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,2.0,2198.144,,,,,,,
8947_Sample 3C_August-17-22_covN1_1_2022-08-18,Sample 3C_August-17-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,1.0,19.245,,,,,,,
8948_Sample 3C_August-17-22_covN1_2_2022-08-18,Sample 3C_August-17-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,2.0,21.014,,,,,,,
8949_Sample 3C_August-17-22_covN2_1_2022-08-18,Sample 3C_August-17-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,1.0,37.009,,,,,,,
8950_Sample 3C_August-17-22_covN2_2_2022-08-18,Sample 3C_August-17-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,2.0,64.876,,,,,,,
8951_Sample 3C_August-17-22_nPMMoV_1_2022-08-18,Sample 3C_August-17-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,1.0,1836.687,,,,,,,
8952_Sample 3C_August-17-22_nPMMoV_2_2022-08-18,Sample 3C_August-17-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,2.0,2307.076,,,,,,,
8953_Sample 4C_August-17-22_covN1_1_2022-08-18,Sample 4C_August-17-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,1.0,4.815,,,,,,,
8954_Sample 4C_August-17-22_covN1_2_2022-08-18,Sample 4C_August-17-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,2.0,4.377,,,,,,,
8955_Sample 4C_August-17-22_covN2_1_2022-08-18,Sample 4C_August-17-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,1.0,10.808,,,,,,,
8956_Sample 4C_August-17-22_covN2_2_2022-08-18,Sample 4C_August-17-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,2.0,8.705,,,,,,,
8957_Sample 4C_August-17-22_nPMMoV_1_2022-08-18,Sample 4C_August-17-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,1.0,1282.309,,,,,,,
8958_Sample 4C_August-17-22_nPMMoV_2_2022-08-18,Sample 4C_August-17-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,2.0,1422.345,,,,,,,
8965_Sample 6C_August-17-22_covN1_1_2022-08-18,Sample 6C_August-17-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,1.0,38.054,,,,,,,
8966_Sample 6C_August-17-22_covN1_2_2022-08-18,Sample 6C_August-17-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,2.0,37.5,,,,,,,
8967_Sample 6C_August-17-22_covN2_1_2022-08-18,Sample 6C_August-17-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,1.0,68.022,,,,,,,
8968_Sample 6C_August-17-22_covN2_2_2022-08-18,Sample 6C_August-17-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,2.0,83.888,,,,,,,
8969_Sample 6C_August-17-22_nPMMoV_1_2022-08-18,Sample 6C_August-17-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,1.0,1968.082,,,,,,,
8970_Sample 6C_August-17-22_nPMMoV_2_2022-08-18,Sample 6C_August-17-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,2.0,1888.158,,,,,,,
8971_Sample 8C_August-17-22_covN1_1_2022-08-18,Sample 8C_August-17-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,1.0,13.736,,,,,,,
8972_Sample 8C_August-17-22_covN1_2_2022-08-18,Sample 8C_August-17-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,2.0,11.436,,,,,,,
8973_Sample 8C_August-17-22_covN2_1_2022-08-18,Sample 8C_August-17-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,1.0,19.865,,,,,,,
8974_Sample 8C_August-17-22_covN2_2_2022-08-18,Sample 8C_August-17-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,2.0,11.962,,,,,,,
8975_Sample 8C_August-17-22_nPMMoV_1_2022-08-18,Sample 8C_August-17-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,1.0,6826.37,,,,,,,
8976_Sample 8C_August-17-22_nPMMoV_2_2022-08-18,Sample 8C_August-17-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,2.0,6686.323,,,,,,,
8977_Sample 7C_August-18-22_covN1_1_2022-08-18,Sample 7C_August-18-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,1.0,0.0,,,,,,,
8978_Sample 7C_August-18-22_covN1_2_2022-08-18,Sample 7C_August-18-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,2.0,0.0,,,,,,,
8979_Sample 7C_August-18-22_covN2_1_2022-08-18,Sample 7C_August-18-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,1.0,0.0,,,,,,,
8980_Sample 7C_August-18-22_covN2_2_2022-08-18,Sample 7C_August-18-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,2.0,0.0,,,,,,,
8981_Sample 7C_August-18-22_nPMMoV_1_2022-08-18,Sample 7C_August-18-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,1.0,3742.131,,,,,,,
8982_Sample 7C_August-18-22_nPMMoV_2_2022-08-18,Sample 7C_August-18-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,2.0,4509.63,,,,,,,
8989_Sample 6C_DUP_Aug-17-22_covN1_1_2022-08-18,Sample 6C_DUP_Aug-17-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,1.0,75.799,,,,,,,
8990_Sample 6C_DUP_Aug-17-22_covN1_2_2022-08-18,Sample 6C_DUP_Aug-17-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN1,,gcMl,,2.0,43.741,,,,,,,
8991_Sample 6C_DUP_Aug-17-22_covN2_1_2022-08-18,Sample 6C_DUP_Aug-17-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,1.0,73.275,,,,,,,
8992_Sample 6C_DUP_Aug-17-22_covN2_2_2022-08-18,Sample 6C_DUP_Aug-17-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,covN2,,gcMl,,2.0,55.531,,,,,,,
8993_Sample 6C_DUP_Aug-17-22_nPMMoV_1_2022-08-18,Sample 6C_DUP_Aug-17-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,1.0,1811.48,,,,,,,
8994_Sample 6C_DUP_Aug-17-22_nPMMoV_2_2022-08-18,Sample 6C_DUP_Aug-17-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-18,2022-08-18,solid,nPMMoV,,gcMl,,2.0,1725.948,,,,,,,
8995_Sample 0C_Aug-23-22_covN1_1_2022-08-23,Sample 0C_Aug-23-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,1.0,16.378,,,,,,,
8996_Sample 0C_Aug-23-22_covN1_2_2022-08-23,Sample 0C_Aug-23-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,2.0,18.211,,,,,,,
8997_Sample 0C_Aug-23-22_covN2_1_2022-08-23,Sample 0C_Aug-23-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,1.0,27.378,,,,,,,
8998_Sample 0C_Aug-23-22_covN2_2_2022-08-23,Sample 0C_Aug-23-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,2.0,22.999,,,,,,,
8999_Sample 0C_Aug-23-22_nPMMoV_1_2022-08-23,Sample 0C_Aug-23-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,1.0,5479.464,,,,,,,
9000_Sample 0C_Aug-23-22_nPMMoV_2_2022-08-23,Sample 0C_Aug-23-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,2.0,6936.054,,,,,,,
9001_Sample 2C_Aug-23-22_covN1_1_2022-08-23,Sample 2C_Aug-23-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,1.0,4.492,,,,,,,
9002_Sample 2C_Aug-23-22_covN1_2_2022-08-23,Sample 2C_Aug-23-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,2.0,5.514,,,,,,,
9003_Sample 2C_Aug-23-22_covN2_1_2022-08-23,Sample 2C_Aug-23-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,1.0,8.817,,,,,,,
9004_Sample 2C_Aug-23-22_covN2_2_2022-08-23,Sample 2C_Aug-23-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,2.0,10.566,,,,,,,
9005_Sample 2C_Aug-23-22_nPMMoV_1_2022-08-23,Sample 2C_Aug-23-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,1.0,3540.335,,,,,,,
9006_Sample 2C_Aug-23-22_nPMMoV_2_2022-08-23,Sample 2C_Aug-23-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,2.0,3190.65,,,,,,,
9007_Sample 3C_Aug-19-22_covN1_1_2022-08-23,Sample 3C_Aug-19-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,1.0,4.889,,,,,,,
9008_Sample 3C_Aug-19-22_covN1_2_2022-08-23,Sample 3C_Aug-19-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,2.0,5.793,,,,,,,
9009_Sample 3C_Aug-19-22_covN2_1_2022-08-23,Sample 3C_Aug-19-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,1.0,13.724,,,,,,,
9010_Sample 3C_Aug-19-22_covN2_2_2022-08-23,Sample 3C_Aug-19-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,2.0,15.906,,,,,,,
9011_Sample 3C_Aug-19-22_nPMMoV_1_2022-08-23,Sample 3C_Aug-19-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,1.0,4010.906,,,,,,,
9012_Sample 3C_Aug-19-22_nPMMoV_2_2022-08-23,Sample 3C_Aug-19-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,2.0,3983.195,,,,,,,
9013_Sample 3BC_Aug-21-22_covN1_1_2022-08-23,Sample 3BC_Aug-21-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,1.0,9.173,,,,,,,
9014_Sample 3BC_Aug-21-22_covN1_2_2022-08-23,Sample 3BC_Aug-21-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,2.0,8.73,,,,,,,
9015_Sample 3BC_Aug-21-22_covN2_1_2022-08-23,Sample 3BC_Aug-21-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,1.0,18.682,,,,,,,
9016_Sample 3BC_Aug-21-22_covN2_2_2022-08-23,Sample 3BC_Aug-21-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,2.0,18.607,,,,,,,
9017_Sample 3BC_Aug-21-22_nPMMoV_1_2022-08-23,Sample 3BC_Aug-21-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,1.0,3039.499,,,,,,,
9018_Sample 3BC_Aug-21-22_nPMMoV_2_2022-08-23,Sample 3BC_Aug-21-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,2.0,3349.317,,,,,,,
9019_Sample 4C_Aug-19-22_covN1_1_2022-08-23,Sample 4C_Aug-19-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,1.0,249.075,,,,,,,
9020_Sample 4C_Aug-19-22_covN1_2_2022-08-23,Sample 4C_Aug-19-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,2.0,208.724,,,,,,,
9021_Sample 4C_Aug-19-22_covN2_1_2022-08-23,Sample 4C_Aug-19-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,1.0,314.271,,,,,,,
9022_Sample 4C_Aug-19-22_covN2_2_2022-08-23,Sample 4C_Aug-19-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,2.0,366.671,,,,,,,
9023_Sample 4C_Aug-19-22_nPMMoV_1_2022-08-23,Sample 4C_Aug-19-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,1.0,3235.2,,,,,,,
9024_Sample 4C_Aug-19-22_nPMMoV_2_2022-08-23,Sample 4C_Aug-19-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,2.0,2915.654,,,,,,,
9025_Sample 4BC_Aug-21-22_covN1_1_2022-08-23,Sample 4BC_Aug-21-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,1.0,7.313,,,,,,,
9026_Sample 4BC_Aug-21-22_covN1_2_2022-08-23,Sample 4BC_Aug-21-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,2.0,6.131,,,,,,,
9027_Sample 4BC_Aug-21-22_covN2_1_2022-08-23,Sample 4BC_Aug-21-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,1.0,13.095,,,,,,,
9028_Sample 4BC_Aug-21-22_covN2_2_2022-08-23,Sample 4BC_Aug-21-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,2.0,8.19,,,,,,,
9029_Sample 4BC_Aug-21-22_nPMMoV_1_2022-08-23,Sample 4BC_Aug-21-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,1.0,1183.871,,,,,,,
9030_Sample 4BC_Aug-21-22_nPMMoV_2_2022-08-23,Sample 4BC_Aug-21-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,2.0,1277.69,,,,,,,
9043_Sample 6C_Aug-19-22_covN1_1_2022-08-23,Sample 6C_Aug-19-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,1.0,3.132,,,,,,,
9044_Sample 6C_Aug-19-22_covN1_2_2022-08-23,Sample 6C_Aug-19-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,2.0,4.556,,,,,,,
9045_Sample 6C_Aug-19-22_covN2_1_2022-08-23,Sample 6C_Aug-19-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,1.0,15.278,,,,,,,
9046_Sample 6C_Aug-19-22_covN2_2_2022-08-23,Sample 6C_Aug-19-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,2.0,11.074,,,,,,,
9047_Sample 6C_Aug-19-22_nPMMoV_1_2022-08-23,Sample 6C_Aug-19-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,1.0,2119.481,,,,,,,
9048_Sample 6C_Aug-19-22_nPMMoV_2_2022-08-23,Sample 6C_Aug-19-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,2.0,2351.769,,,,,,,
9049_Sample 6BC_Aug-21-22_covN1_1_2022-08-23,Sample 6BC_Aug-21-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,1.0,5.793,,,,,,,
9050_Sample 6BC_Aug-21-22_covN1_2_2022-08-23,Sample 6BC_Aug-21-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,2.0,9.238,,,,,,,
9051_Sample 6BC_Aug-21-22_covN2_1_2022-08-23,Sample 6BC_Aug-21-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,1.0,16.782,,,,,,,
9052_Sample 6BC_Aug-21-22_covN2_2_2022-08-23,Sample 6BC_Aug-21-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,2.0,13.633,,,,,,,
9053_Sample 6BC_Aug-21-22_nPMMoV_1_2022-08-23,Sample 6BC_Aug-21-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,1.0,3847.481,,,,,,,
9054_Sample 6BC_Aug-21-22_nPMMoV_2_2022-08-23,Sample 6BC_Aug-21-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,2.0,3690.714,,,,,,,
9055_Sample 8C_Aug-19-22_covN1_1_2022-08-23,Sample 8C_Aug-19-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,1.0,91.922,,,,,,,
9056_Sample 8C_Aug-19-22_covN1_2_2022-08-23,Sample 8C_Aug-19-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,2.0,95.229,,,,,,,
9057_Sample 8C_Aug-19-22_covN2_1_2022-08-23,Sample 8C_Aug-19-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,1.0,199.206,,,,,,,
9058_Sample 8C_Aug-19-22_covN2_2_2022-08-23,Sample 8C_Aug-19-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,2.0,224.758,,,,,,,
9059_Sample 8C_Aug-19-22_nPMMoV_1_2022-08-23,Sample 8C_Aug-19-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,1.0,2609.515,,,,,,,
9060_Sample 8C_Aug-19-22_nPMMoV_2_2022-08-23,Sample 8C_Aug-19-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,2.0,2664.36,,,,,,,
9061_Sample 8BC_Aug-22-22_covN1_1_2022-08-23,Sample 8BC_Aug-22-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,1.0,2.153,,,,,,,
9062_Sample 8BC_Aug-22-22_covN1_2_2022-08-23,Sample 8BC_Aug-22-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,2.0,6.218,,,,,,,
9063_Sample 8BC_Aug-22-22_covN2_1_2022-08-23,Sample 8BC_Aug-22-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,1.0,7.659,,,,,,,
9064_Sample 8BC_Aug-22-22_covN2_2_2022-08-23,Sample 8BC_Aug-22-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,2.0,5.332,,,,,,,
9065_Sample 8BC_Aug-22-22_nPMMoV_1_2022-08-23,Sample 8BC_Aug-22-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,1.0,2287.445,,,,,,,
9066_Sample 8BC_Aug-22-22_nPMMoV_2_2022-08-23,Sample 8BC_Aug-22-22,CU Lab1,AssayMethod PMMoV-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,nPMMoV,,gcMl,,2.0,2303.359,,,,,,,
9067_Sample 7C_Aug-23-22_covN1_1_2022-08-23,Sample 7C_Aug-23-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,1.0,3.132,,,,,,,
9068_Sample 7C_Aug-23-22_covN1_2_2022-08-23,Sample 7C_Aug-23-22,CU Lab1,AssayMethod N1-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN1,,gcMl,,2.0,2.643,,,,,,,
9069_Sample 7C_Aug-23-22_covN2_1_2022-08-23,Sample 7C_Aug-23-22,CU Lab1,AssayMethod N2-01_Solids,Instrument IN96,CarletonU R2,2022-08-23,2022-08-23,solid,covN2,,gcMl,,1.0,3.917,,,,,,,
